Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
49	block1	15-H	8	1080	537	1617	4	0
50	block1	15-T	20	672	1233	1905	0	0
51	block1	15-A	1	1008	654	1662	1	0
52	block1	15-Q	17	2304	2023	4327	0	1
53	block2	30-L	38	1056	1427	2483	2	1
54	block2	30-J	36	1680	435	2115	1	0
55	block2	30-O	41	1440	569	2009	3	1
56	block2	30-R	44	792	1921	2713	1	1
57	block2	30-U	47	984	347	1331	2	0
58	block2	30-T	46	480	872	1352	0	0
59	block2	30-P	42	1272	1095	2367	1	1
60	block2	30-N	40	552	1626	2178	0	1
61	block2	30-Q	43	1680	1208	2888	3	1
62	block2	30-Z	52	1272	983	2255	1	1
63	block2	30-B	28	1032	1208	2240	3	0
64	block2	30-W	49	1200	1228	2428	1	0
65	block2	30-W	49	1200	2341	3541	1	0
66	block2	30-U	47	984	1474	2458	2	0
67	block2	30-Y	51	1680	1466	3146	2	1
68	block2	30-I	35	312	774	1086	2	0
69	block2	30-A	27	744	1308	2052	1	0
70	block2	30-V	48	1224	493	1717	3	0
71	block2	30-K	37	1200	1667	2867	0	1
72	block2	30-A	27	744	605	1349	1	0
73	block2	30-M	39	960	1583	2543	0	0
74	block2	30-Q	43	1680	1821	3501	1	0
75	block2	30-M	39	960	1545	2505	0	0
76	block2	30-K	37	1200	1710	2910	0	1
77	block2	30-N	40	552	1544	2096	0	1
78	block2	30-C	29	1272	2834	4106	0	1
79	block2	30-V	48	1224	711	1935	3	0
80	block2	30-X	50	1440	622	2062	1	1
81	block2	30-F	32	1032	1603	2635	3	0
82	block2	30-F	32	1032	586	1618	2	1
83	block2	30-S	45	576	1004	1580	3	0
84	block2	30-E	31	72	982	1054	1	0
85	block2	30-E	31	72	572	644	1	0
86	block2	30-P	42	1272	2526	3798	2	0
87	block2	30-D	30	792	1607	2399	1	1
88	block2	30-Y	51	1680	2427	4107	1	0
89	block2	30-L	38	1056	667	1723	2	1
90	block2	30-Z	52	1272	611	1883	1	1
91	block2	30-O	41	1440	2475	3915	0	0
92	block2	30-T	46	480	1168	1648	0	0
93	block2	30-J	36	1680	286	1966	1	0
94	block2	30-R	44	792	1850	2642	1	1
95	block2	30-B	28	1032	2306	3338	2	1
96	block2	30-G	33	1032	2615	3647	1	0
97	block2	30-C	29	1272	2128	3400	0	1
98	block2	30-G	33	1032	2156	3188	1	0
99	block2	30-H	34	816	1550	2366	4	0
100	block2	30-X	50	1440	874	2314	1	1
101	block2	30-H	34	816	950	1766	4	0
102	block2	30-S	45	576	636	1212	3	0
103	block2	30-D	30	792	1912	2704	1	1
104	block2	30-I	35	312	786	1098	2	0
105	block3	40-C	55	1080	1405	2485	0	1
106	block3	40-Q	69	1440	1812	3252	2	1
107	block3	40-I	61	288	766	1054	2	0
108	block3	40-V	74	1056	2122	3178	3	0
109	block3	40-L	64	912	616	1528	2	1
110	block3	40-K	63	1032	1177	2209	1	0
111	block3	40-F	58	888	2416	3304	3	0
112	block3	40-P	68	1080	1420	2500	2	0
113	block3	40-H	60	720	598	1318	3	1
114	block3	40-N	66	480	815	1295	0	1
115	block3	40-B	54	912	871	1783	2	1
116	block3	40-I	61	288	662	950	2	0
117	block3	40-N	66	480	845	1325	0	1
118	block3	40-Y	77	1440	1816	3256	1	0
119	block3	40-X	76	1248	1055	2303	1	1
120	block3	40-E	57	72	715	787	1	0
121	block3	40-S	71	504	652	1156	3	0
122	block3	40-E	57	72	709	781	1	0
123	block3	40-K	63	1032	2174	3206	0	1
124	block3	40-G	59	888	1079	1967	0	1
125	block3	40-A	53	624	2046	2670	1	0
126	block3	40-M	65	816	996	1812	0	0
127	block3	40-M	65	816	2890	3706	0	0
128	block3	40-D	56	696	1080	1776	1	1
129	block3	40-W	75	1032	560	1592	1	0
130	block3	40-L	64	912	1170	2082	2	1
131	block3	40-R	70	696	1238	1934	1	1
132	block3	40-B	54	912	1005	1917	2	1
133	block3	40-Z	78	1080	2632	3712	2	0
134	block3	40-Z	78	1080	932	2012	1	1
135	block3	40-F	58	888	2244	3132	3	0
136	block3	40-G	59	888	877	1765	0	1
137	block3	40-H	60	720	902	1622	4	0
138	block3	40-D	56	696	2144	2840	1	1
139	block3	40-J	62	1440	1763	3203	2	1
140	block3	40-O	67	1224	1166	2390	0	0
141	block3	40-T	72	408	907	1315	0	0
142	block3	40-Y	77	1440	1090	2530	2	1
143	block3	40-A	53	624	564	1188	1	0
144	block3	40-P	68	1080	1936	3016	1	1
145	block3	40-Q	69	1440	1069	2509	2	1
146	block3	40-U	73	840	1968	2808	3	1
147	block3	40-W	75	1032	2057	3089	1	0
148	block3	40-V	74	1056	1162	2218	3	0
149	block3	40-O	67	1224	3000	4224	NaN	1
150	block3	40-X	76	1248	1645	2893	1	1
151	block3	40-U	73	840	1277	2117	3	1
152	block3	40-R	70	696	1292	1988	1	1
153	block3	40-S	71	504	689	1193	3	0
154	block3	40-C	55	1080	1818	2898	0	1
155	block3	40-T	72	408	662	1070	0	0
156	block3	40-J	62	1440	1155	2595	1	0
