Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
112	block3	40-H	60	720	711	1431	1	0
113	block3	40-O	67	1224	376	1600	1	0
114	block3	40-B	54	912	1698	2610	0	0
115	block3	40-C	55	1080	1351	2431	0	0
116	block3	40-A	53	624	1174	1798	0	0
117	block3	40-E	57	72	850	922	1	0
118	block3	40-J	62	1440	750	2190	0	0
119	block3	40-W	75	1032	1010	2042	0	0
120	block3	40-P	68	1080	1775	2855	1	0
121	block3	40-V	74	1056	1323	2379	0	0
122	block3	40-V	74	1056	744	1800	0	0
123	block3	40-B	54	912	1169	2081	0	0
124	block3	40-Z	78	1080	1472	2552	0	0
125	block3	40-P	68	1080	1794	2874	0	1
126	block3	40-Y	77	1440	1580	3020	1	0
127	block3	40-Z	78	1080	846	1926	0	0
128	block3	40-Q	69	1440	455	1895	1	1
129	block3	40-S	71	504	1348	1852	1	0
130	block3	40-G	59	888	1590	2478	0	0
131	block3	40-W	75	1032	853	1885	0	0
132	block3	40-N	66	480	821	1301	0	0
133	block3	40-S	71	504	605	1109	1	0
134	block3	40-D	56	696	1238	1934	0	0
135	block3	40-L	64	912	1270	2182	1	0
136	block3	40-U	73	840	688	1528	0	0
137	block3	40-R	70	696	2021	2717	0	1
138	block3	40-T	72	408	1003	1411	1	0
139	block3	40-O	67	1224	490	1714	1	0
140	block3	40-F	58	888	1917	2805	0	1
141	block3	40-U	73	840	847	1687	0	0
142	block3	40-E	57	72	748	820	1	0
143	block3	40-F	58	888	660	1548	1	0
144	block3	40-K	63	1032	1089	2121	1	0
145	block3	40-J	62	1440	533	1973	0	0
146	block3	40-Q	69	1440	522	1962	1	1
147	block3	40-M	65	816	734	1550	1	0
148	block3	40-D	56	696	941	1637	0	0
149	block3	40-A	53	624	958	1582	0	0
150	block3	40-I	61	288	760	1048	1	0
151	block3	40-K	63	1032	513	1545	1	0
152	block3	40-L	64	912	1642	2554	1	0
153	block3	40-M	65	816	982	1798	1	0
154	block3	40-X	76	1248	395	1643	1	0
155	block3	40-I	61	288	884	1172	1	0
156	block3	40-H	60	720	762	1482	1	0
