Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
49	block1	15-W	23	1656	1142	2798	0	0
50	block1	15-T	20	672	894	1566	1	0
51	block1	15-P	16	1728	1425	3153	0	1
52	block1	15-I	9	408	836	1244	1	0
53	block2	30-I	35	312	925	1237	1	0
54	block2	30-W	49	1200	586	1786	0	0
55	block2	30-H	34	816	466	1282	1	0
56	block2	30-B	28	1032	1742	2774	0	0
57	block2	30-D	30	792	1516	2308	0	0
58	block2	30-L	38	1056	1183	2239	1	0
59	block2	30-E	31	72	846	918	1	0
60	block2	30-Y	51	1680	526	2206	1	0
61	block2	30-U	47	984	614	1598	0	0
62	block2	30-T	46	480	1070	1550	1	0
63	block2	30-H	34	816	484	1300	1	0
64	block2	30-V	48	1224	300	1524	0	0
65	block2	30-O	41	1440	986	2426	1	0
66	block2	30-O	41	1440	405	1845	1	0
67	block2	30-J	36	1680	537	2217	0	0
68	block2	30-G	33	1032	716	1748	1	1
69	block2	30-T	46	480	657	1137	1	0
70	block2	30-P	42	1272	575	1847	0	1
71	block2	30-Q	43	1680	1027	2707	1	1
72	block2	30-F	32	1032	477	1509	0	1
73	block2	30-C	29	1272	809	2081	1	1
74	block2	30-N	40	552	883	1435	1	1
75	block2	30-A	27	744	427	1171	0	0
76	block2	30-A	27	744	901	1645	0	0
77	block2	30-P	42	1272	417	1689	0	1
78	block2	30-R	44	792	452	1244	0	1
79	block2	30-S	45	576	668	1244	1	0
80	block2	30-N	40	552	757	1309	1	1
81	block2	30-Z	52	1272	716	1988	0	0
82	block2	30-C	29	1272	652	1924	1	1
83	block2	30-F	32	1032	1254	2286	0	1
84	block2	30-X	50	1440	1399	2839	0	1
85	block2	30-E	31	72	675	747	1	0
86	block2	30-M	39	960	859	1819	1	0
87	block2	30-S	45	576	674	1250	1	0
88	block2	30-G	33	1032	946	1978	1	1
89	block2	30-U	47	984	378	1362	0	0
90	block2	30-W	49	1200	1140	2340	0	0
91	block2	30-M	39	960	561	1521	1	0
92	block2	30-K	37	1200	597	1797	1	0
93	block2	30-K	37	1200	458	1658	1	0
94	block2	30-B	28	1032	724	1756	0	0
95	block2	30-D	30	792	1181	1973	0	0
96	block2	30-V	48	1224	371	1595	0	0
97	block2	30-Z	52	1272	717	1989	0	0
98	block2	30-Y	51	1680	1435	3115	1	0
99	block2	30-Q	43	1680	797	2477	1	1
100	block2	30-R	44	792	516	1308	0	1
101	block2	30-J	36	1680	730	2410	0	0
102	block2	30-I	35	312	1087	1399	1	0
103	block2	30-X	50	1440	778	2218	1	0
104	block2	30-L	38	1056	1357	2413	1	0
105	block3	40-A	53	624	1193	1817	0	0
106	block3	40-J	62	1440	485	1925	0	0
107	block3	40-N	66	480	662	1142	1	1
108	block3	40-K	63	1032	431	1463	1	0
109	block3	40-J	62	1440	496	1936	0	0
110	block3	40-O	67	1224	365	1589	1	0
111	block3	40-L	64	912	1057	1969	1	0
112	block3	40-B	54	912	939	1851	0	0
113	block3	40-W	75	1032	1422	2454	0	0
114	block3	40-R	70	696	905	1601	0	1
115	block3	40-F	58	888	490	1378	0	1
116	block3	40-D	56	696	1146	1842	0	0
117	block3	40-C	55	1080	632	1712	1	1
118	block3	40-T	72	408	672	1080	1	0
119	block3	40-M	65	816	752	1568	1	0
120	block3	40-R	70	696	538	1234	0	1
121	block3	40-G	59	888	503	1391	1	1
122	block3	40-U	73	840	401	1241	0	0
123	block3	40-Y	77	1440	787	2227	1	0
124	block3	40-T	72	408	711	1119	1	0
125	block3	40-C	55	1080	473	1553	1	1
126	block3	40-Q	69	1440	1159	2599	1	1
127	block3	40-X	76	1248	1125	2373	1	0
128	block3	40-E	57	72	729	801	1	0
129	block3	40-M	65	816	653	1469	1	0
130	block3	40-E	57	72	712	784	1	0
131	block3	40-Z	78	1080	908	1988	0	0
132	block3	40-H	60	720	463	1183	1	0
133	block3	40-G	59	888	407	1295	1	1
134	block3	40-Q	69	1440	578	2018	1	1
135	block3	40-Y	77	1440	517	1957	1	0
136	block3	40-K	63	1032	662	1694	1	0
137	block3	40-A	53	624	926	1550	0	0
138	block3	40-X	76	1248	716	1964	1	0
139	block3	40-B	54	912	756	1668	0	0
140	block3	40-U	73	840	518	1358	0	0
141	block3	40-L	64	912	820	1732	1	0
142	block3	40-N	66	480	921	1401	1	1
143	block3	40-S	71	504	572	1076	1	0
144	block3	40-O	67	1224	512	1736	1	0
145	block3	40-V	74	1056	352	1408	0	0
146	block3	40-F	58	888	476	1364	0	1
147	block3	40-S	71	504	517	1021	1	0
148	block3	40-I	61	288	666	954	1	0
149	block3	40-I	61	288	601	889	1	0
150	block3	40-H	60	720	423	1143	1	0
151	block3	40-Z	78	1080	814	1894	0	0
152	block3	40-D	56	696	979	1675	0	0
153	block3	40-P	68	1080	903	1983	0	1
154	block3	40-W	75	1032	638	1670	0	0
155	block3	40-P	68	1080	776	1856	0	1
156	block3	40-V	74	1056	558	1614	0	0
