Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
78	block2	30-L	38	1056	747	1803	3	0
79	block2	30-V	48	1224	1104	2328	3	0
80	block2	30-C	29	1272	852	2124	2	0
81	block2	30-U	47	984	598	1582	2	0
82	block2	30-F	32	1032	927	1959	3	0
83	block2	30-J	36	1680	495	2175	1	0
84	block2	30-P	42	1272	1237	2509	2	0
85	block2	30-O	41	1440	834	2274	0	0
86	block2	30-Z	52	1272	694	1966	2	0
87	block2	30-J	36	1680	462	2142	1	0
88	block2	30-K	37	1200	791	1991	1	0
89	block2	30-Y	51	1680	905	2585	1	0
90	block2	30-V	48	1224	587	1811	3	0
91	block2	30-N	40	552	741	1293	1	0
92	block2	30-U	47	984	385	1369	2	0
93	block2	30-Q	43	1680	470	2150	1	0
94	block2	30-A	27	744	548	1292	1	0
95	block2	30-C	29	1272	828	2100	2	0
96	block2	30-T	46	480	1237	1717	0	0
97	block2	30-O	41	1440	655	2095	0	0
98	block2	30-H	34	816	715	1531	4	0
99	block2	30-G	33	1032	639	1671	1	0
100	block2	30-S	45	576	888	1464	3	0
101	block2	30-M	39	960	1244	2204	0	0
102	block2	30-P	42	1272	1094	2366	2	0
103	block2	30-E	31	72	1168	1240	1	0
104	block2	30-G	33	1032	1148	2180	1	0
105	block3	40-F	58	888	764	1652	3	0
106	block3	40-K	63	1032	669	1701	2	1
107	block3	40-Q	69	1440	628	2068	1	0
108	block3	40-A	53	624	747	1371	1	0
109	block3	40-C	55	1080	757	1837	2	0
110	block3	40-Z	78	1080	1044	2124	2	0
111	block3	40-J	62	1440	388	1828	1	0
112	block3	40-O	67	1224	447	1671	0	0
113	block3	40-M	65	816	881	1697	0	0
114	block3	40-A	53	624	592	1216	1	0
115	block3	40-G	59	888	777	1665	1	0
116	block3	40-I	61	288	683	971	2	0
117	block3	40-W	75	1032	839	1871	1	0
118	block3	40-R	70	696	899	1595	2	0
119	block3	40-L	64	912	1226	2138	3	0
120	block3	40-U	73	840	985	1825	2	0
121	block3	40-P	68	1080	848	1928	2	0
122	block3	40-Y	77	1440	599	2039	1	0
123	block3	40-K	63	1032	547	1579	1	0
124	block3	40-G	59	888	739	1627	1	0
125	block3	40-V	74	1056	657	1713	3	0
126	block3	40-T	72	408	925	1333	0	0
127	block3	40-V	74	1056	614	1670	3	0
128	block3	40-T	72	408	806	1214	0	0
129	block3	40-J	62	1440	399	1839	1	0
130	block3	40-H	60	720	801	1521	4	0
131	block3	40-R	70	696	1039	1735	2	0
132	block3	40-Q	69	1440	723	2163	1	0
133	block3	40-E	57	72	801	873	1	0
134	block3	40-M	65	816	1070	1886	0	0
135	block3	40-Z	78	1080	957	2037	2	0
136	block3	40-D	56	696	1457	2153	1	1
137	block3	40-D	56	696	777	1473	2	0
138	block3	40-I	61	288	790	1078	2	0
139	block3	40-E	57	72	783	855	1	0
140	block3	40-C	55	1080	1409	2489	2	0
141	block3	40-X	76	1248	887	2135	2	0
142	block3	40-P	68	1080	1130	2210	2	0
143	block3	40-L	64	912	1073	1985	3	0
144	block3	40-S	71	504	957	1461	3	0
145	block3	40-H	60	720	709	1429	4	0
146	block3	40-X	76	1248	700	1948	2	0
147	block3	40-F	58	888	1442	2330	3	0
148	block3	40-W	75	1032	1500	2532	1	0
149	block3	40-B	54	912	766	1678	3	0
150	block3	40-O	67	1224	1087	2311	0	0
151	block3	40-B	54	912	798	1710	3	0
152	block3	40-N	66	480	813	1293	1	0
153	block3	40-N	66	480	972	1452	1	0
154	block3	40-U	73	840	659	1499	2	0
155	block3	40-S	71	504	932	1436	3	0
156	block3	40-Y	77	1440	870	2310	1	0
