Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
50	block1	15-W	23	1656	908	2564	0	0
51	block1	15-G	7	1392	1189	2581	0	0
52	block1	15-I	9	408	908	1316	1	0
53	block2	30-X	50	1440	980	2420	1	0
54	block2	30-Q	43	1680	742	2422	1	1
55	block2	30-T	46	480	597	1077	1	0
56	block2	30-O	41	1440	596	2036	1	0
57	block2	30-O	41	1440	624	2064	1	0
58	block2	30-X	50	1440	1985	3425	1	0
59	block2	30-Q	43	1680	498	2178	1	1
60	block2	30-H	34	816	535	1351	1	0
61	block2	30-Y	51	1680	1580	3260	1	0
62	block2	30-N	40	552	675	1227	0	0
63	block2	30-U	47	984	500	1484	0	0
64	block2	30-N	40	552	886	1438	0	0
65	block2	30-D	30	792	700	1492	0	0
66	block2	30-H	34	816	617	1433	1	0
67	block2	30-K	37	1200	1362	2562	1	0
68	block2	30-E	31	72	988	1060	1	0
69	block2	30-Z	52	1272	1272	2544	0	0
70	block2	30-B	28	1032	1498	2530	0	0
71	block2	30-W	49	1200	1575	2775	0	0
72	block2	30-F	32	1032	923	1955	1	0
73	block2	30-U	47	984	800	1784	0	0
74	block2	30-V	48	1224	518	1742	0	0
75	block2	30-A	27	744	645	1389	0	0
76	block2	30-A	27	744	812	1556	0	0
77	block2	30-P	42	1272	817	2089	1	0
78	block2	30-F	32	1032	1037	2069	1	0
79	block2	30-G	33	1032	1860	2892	1	1
80	block2	30-B	28	1032	844	1876	0	0
81	block2	30-L	38	1056	1406	2462	1	0
82	block2	30-C	29	1272	1315	2587	0	0
83	block2	30-K	37	1200	903	2103	1	0
84	block2	30-J	36	1680	1855	3535	1	1
85	block2	30-Z	52	1272	1959	3231	0	0
86	block2	30-V	48	1224	1013	2237	0	0
87	block2	30-J	36	1680	594	2274	0	0
88	block2	30-R	44	792	792	1584	1	0
89	block2	30-Y	51	1680	1661	3341	1	0
90	block2	30-M	39	960	644	1604	1	0
91	block2	30-S	45	576	589	1165	1	0
92	block2	30-W	49	1200	862	2062	0	0
93	block2	30-G	33	1032	1640	2672	0	0
94	block2	30-I	35	312	692	1004	1	0
95	block2	30-R	44	792	584	1376	1	0
96	block2	30-M	39	960	1175	2135	0	1
97	block2	30-C	29	1272	889	2161	0	0
98	block2	30-L	38	1056	925	1981	1	0
99	block2	30-P	42	1272	1527	2799	1	0
100	block2	30-D	30	792	1304	2096	0	0
101	block2	30-E	31	72	839	911	1	0
102	block2	30-S	45	576	576	1152	1	0
103	block2	30-T	46	480	1132	1612	1	0
104	block2	30-I	35	312	911	1223	1	0
105	block3	40-X	76	1248	1181	2429	1	0
106	block3	40-F	58	888	1015	1903	1	0
107	block3	40-T	72	408	784	1192	1	0
108	block3	40-F	58	888	690	1578	1	0
109	block3	40-P	68	1080	1273	2353	1	0
110	block3	40-J	62	1440	560	2000	0	0
111	block3	40-Q	69	1440	599	2039	0	0
112	block3	40-M	65	816	558	1374	1	0
113	block3	40-B	54	912	813	1725	0	0
114	block3	40-W	75	1032	1876	2908	0	0
115	block3	40-R	70	696	1707	2403	1	0
116	block3	40-O	67	1224	459	1683	1	0
117	block3	40-X	76	1248	828	2076	1	0
118	block3	40-Y	77	1440	469	1909	1	0
119	block3	40-S	71	504	535	1039	1	0
120	block3	40-M	65	816	669	1485	1	0
121	block3	40-Y	77	1440	1220	2660	1	0
122	block3	40-K	63	1032	1041	2073	1	0
123	block3	40-N	66	480	1099	1579	0	0
124	block3	40-U	73	840	999	1839	0	0
125	block3	40-D	56	696	1088	1784	0	0
126	block3	40-T	72	408	817	1225	1	0
127	block3	40-H	60	720	659	1379	1	0
128	block3	40-V	74	1056	989	2045	0	0
129	block3	40-C	55	1080	1514	2594	0	0
130	block3	40-I	61	288	833	1121	1	0
131	block3	40-P	68	1080	1784	2864	1	0
132	block3	40-K	63	1032	1128	2160	1	0
133	block3	40-Z	78	1080	1078	2158	0	0
134	block3	40-B	54	912	990	1902	0	0
135	block3	40-E	57	72	1140	1212	1	0
136	block3	40-Q	69	1440	1598	3038	0	0
137	block3	40-J	62	1440	1736	3176	0	0
138	block3	40-S	71	504	535	1039	1	0
139	block3	40-G	59	888	2193	3081	0	0
140	block3	40-L	64	912	936	1848	1	0
141	block3	40-V	74	1056	562	1618	0	0
142	block3	40-W	75	1032	1621	2653	0	0
143	block3	40-Z	78	1080	1252	2332	0	0
144	block3	40-C	55	1080	1075	2155	0	0
145	block3	40-A	53	624	776	1400	0	0
146	block3	40-E	57	72	926	998	1	0
147	block3	40-G	59	888	912	1800	0	0
148	block3	40-H	60	720	571	1291	1	0
149	block3	40-U	73	840	1010	1850	0	0
150	block3	40-D	56	696	942	1638	0	0
151	block3	40-I	61	288	1584	1872	1	0
152	block3	40-R	70	696	927	1623	1	0
153	block3	40-N	66	480	1508	1988	0	0
154	block3	40-L	64	912	893	1805	1	0
155	block3	40-O	67	1224	1345	2569	1	0
156	block3	40-A	53	624	781	1405	0	0
