Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
50	block1	15-C	3	1728	1564	3292	2	0
51	block1	15-O	15	1968	728	2696	0	0
52	block1	15-G	7	1392	1436	2828	2	1
53	block2	30-H	34	816	3000	3816	NaN	1
54	block2	30-I	35	312	791	1103	2	0
55	block2	30-Q	43	1680	485	2165	3	1
56	block2	30-Y	51	1680	868	2548	2	1
57	block2	30-D	30	792	726	1518	2	0
58	block2	30-L	38	1056	911	1967	3	0
59	block2	30-I	35	312	652	964	2	0
60	block2	30-S	45	576	629	1205	3	0
61	block2	30-U	47	984	1018	2002	3	1
62	block2	30-M	39	960	431	1391	0	0
63	block2	30-M	39	960	337	1297	0	0
64	block2	30-Z	52	1272	822	2094	2	0
65	block2	30-O	41	1440	715	2155	0	0
66	block2	30-Q	43	1680	502	2182	1	0
67	block2	30-J	36	1680	506	2186	1	0
68	block2	30-B	28	1032	624	1656	3	0
69	block2	30-A	27	744	1144	1888	2	1
70	block2	30-C	29	1272	641	1913	2	0
71	block2	30-C	29	1272	1008	2280	2	0
72	block2	30-L	38	1056	756	1812	3	0
73	block2	30-E	31	72	693	765	1	0
74	block2	30-E	31	72	532	604	1	0
75	block2	30-X	50	1440	1903	3343	2	0
76	block2	30-V	48	1224	1088	2312	3	0
77	block2	30-X	50	1440	882	2322	2	0
78	block2	30-V	48	1224	495	1719	3	0
79	block2	30-F	32	1032	360	1392	3	0
80	block2	30-B	28	1032	533	1565	3	0
81	block2	30-K	37	1200	667	1867	2	1
82	block2	30-F	32	1032	350	1382	3	0
83	block2	30-N	40	552	812	1364	1	0
84	block2	30-J	36	1680	443	2123	1	0
85	block2	30-D	30	792	723	1515	2	0
86	block2	30-S	45	576	787	1363	3	0
87	block2	30-P	42	1272	1036	2308	1	1
88	block2	30-W	49	1200	371	1571	1	0
89	block2	30-T	46	480	719	1199	0	0
90	block2	30-P	42	1272	379	1651	1	1
91	block2	30-O	41	1440	272	1712	0	0
92	block2	30-R	44	792	618	1410	2	0
93	block2	30-A	27	744	892	1636	1	0
94	block2	30-U	47	984	549	1533	2	0
95	block2	30-W	49	1200	366	1566	1	0
96	block2	30-R	44	792	984	1776	1	1
97	block2	30-H	34	816	513	1329	3	1
98	block2	30-K	37	1200	1426	2626	1	0
99	block2	30-N	40	552	1440	1992	0	1
100	block2	30-Y	51	1680	860	2540	2	1
101	block2	30-Z	52	1272	991	2263	2	0
102	block2	30-T	46	480	438	918	0	0
103	block2	30-G	33	1032	1330	2362	1	0
104	block2	30-G	33	1032	828	1860	1	0
105	block3	40-S	71	504	714	1218	3	0
106	block3	40-Q	69	1440	598	2038	1	0
107	block3	40-V	74	1056	512	1568	3	0
108	block3	40-L	64	912	1031	1943	3	0
109	block3	40-Y	77	1440	695	2135	1	0
110	block3	40-R	70	696	955	1651	2	0
111	block3	40-C	55	1080	602	1682	2	0
112	block3	40-O	67	1224	328	1552	0	0
113	block3	40-D	56	696	824	1520	2	0
114	block3	40-Y	77	1440	596	2036	2	1
115	block3	40-X	76	1248	328	1576	2	0
116	block3	40-P	68	1080	972	2052	3	1
117	block3	40-I	61	288	627	915	2	0
118	block3	40-Z	78	1080	686	1766	2	0
119	block3	40-S	71	504	535	1039	3	0
120	block3	40-F	58	888	1334	2222	3	0
121	block3	40-N	66	480	1100	1580	1	0
122	block3	40-A	53	624	798	1422	2	1
123	block3	40-G	59	888	975	1863	1	0
124	block3	40-X	76	1248	412	1660	2	0
125	block3	40-P	68	1080	639	1719	2	0
126	block3	40-T	72	408	1384	1792	0	0
127	block3	40-U	73	840	776	1616	2	0
128	block3	40-K	63	1032	529	1561	2	1
129	block3	40-G	59	888	684	1572	1	0
130	block3	40-R	70	696	589	1285	2	0
131	block3	40-F	58	888	875	1763	2	1
132	block3	40-O	67	1224	389	1613	0	0
133	block3	40-E	57	72	609	681	1	0
134	block3	40-Z	78	1080	867	1947	2	0
135	block3	40-C	55	1080	515	1595	2	0
136	block3	40-E	57	72	625	697	1	0
137	block3	40-A	53	624	796	1420	2	1
138	block3	40-U	73	840	1876	2716	2	0
139	block3	40-W	75	1032	499	1531	1	0
140	block3	40-M	65	816	453	1269	0	0
141	block3	40-D	56	696	780	1476	2	0
142	block3	40-L	64	912	611	1523	3	0
143	block3	40-N	66	480	730	1210	1	0
144	block3	40-J	62	1440	398	1838	1	0
145	block3	40-B	54	912	680	1592	3	0
146	block3	40-V	74	1056	465	1521	3	0
147	block3	40-K	63	1032	675	1707	2	1
148	block3	40-I	61	288	665	953	2	0
149	block3	40-H	60	720	787	1507	4	0
150	block3	40-M	65	816	1107	1923	2	1
151	block3	40-Q	69	1440	678	2118	1	0
152	block3	40-T	72	408	762	1170	0	0
153	block3	40-B	54	912	1718	2630	3	0
154	block3	40-J	62	1440	397	1837	1	0
155	block3	40-H	60	720	655	1375	4	0
156	block3	40-W	75	1032	796	1828	1	0
