Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
87	block2	30-U	47	984	1885	2869	1	1
88	block2	30-A	27	744	2742	3486	0	0
89	block2	30-Y	51	1680	3000	4680	NaN	1
90	block2	30-G	33	1032	1826	2858	1	1
91	block2	30-X	50	1440	2623	4063	0	1
92	block2	30-E	31	72	984	1056	1	0
93	block2	30-G	33	1032	2356	3388	1	1
94	block2	30-Z	52	1272	2321	3593	0	0
95	block2	30-P	42	1272	1437	2709	1	0
96	block2	30-K	37	1200	3000	4200	NaN	1
97	block2	30-S	45	576	3000	3576	NaN	1
98	block2	30-F	32	1032	2912	3944	0	1
99	block2	30-K	37	1200	3000	4200	NaN	1
100	block2	30-W	49	1200	2361	3561	0	0
101	block2	30-J	36	1680	2632	4312	0	0
102	block2	30-N	40	552	1338	1890	1	1
103	block2	30-O	41	1440	842	2282	1	0
104	block2	30-O	41	1440	1109	2549	1	0
105	block3	40-Z	78	1080	1284	2364	1	1
106	block3	40-L	64	912	1571	2483	0	1
107	block3	40-N	66	480	1538	2018	0	0
108	block3	40-K	63	1032	1100	2132	0	1
109	block3	40-S	71	504	960	1464	1	0
110	block3	40-I	61	288	1376	1664	1	0
111	block3	40-T	72	408	1383	1791	1	0
112	block3	40-O	67	1224	1061	2285	1	0
113	block3	40-P	68	1080	1133	2213	0	1
114	block3	40-X	76	1248	1696	2944	0	1
115	block3	40-B	54	912	2224	3136	0	0
116	block3	40-U	73	840	1798	2638	0	0
117	block3	40-Q	69	1440	1978	3418	0	0
118	block3	40-F	58	888	822	1710	0	1
119	block3	40-W	75	1032	1334	2366	0	0
120	block3	40-P	68	1080	2738	3818	0	1
121	block3	40-O	67	1224	504	1728	1	0
122	block3	40-M	65	816	1005	1821	1	0
123	block3	40-V	74	1056	732	1788	0	0
124	block3	40-T	72	408	1153	1561	1	0
125	block3	40-W	75	1032	1564	2596	0	0
126	block3	40-S	71	504	832	1336	1	0
127	block3	40-A	53	624	1974	2598	0	0
128	block3	40-H	60	720	1070	1790	1	0
129	block3	40-J	62	1440	615	2055	0	0
130	block3	40-Z	78	1080	2183	3263	0	0
131	block3	40-E	57	72	1946	2018	1	0
132	block3	40-E	57	72	833	905	1	0
133	block3	40-Y	77	1440	2566	4006	0	1
134	block3	40-R	70	696	2411	3107	1	0
135	block3	40-G	59	888	1370	2258	0	0
136	block3	40-Y	77	1440	932	2372	1	0
137	block3	40-U	73	840	777	1617	0	0
138	block3	40-G	59	888	2141	3029	0	0
139	block3	40-L	64	912	543	1455	1	0
140	block3	40-X	76	1248	992	2240	0	1
141	block3	40-J	62	1440	2633	4073	0	0
142	block3	40-R	70	696	3000	3696	NaN	1
143	block3	40-D	56	696	1602	2298	0	0
144	block3	40-K	63	1032	1463	2495	1	0
145	block3	40-F	58	888	670	1558	0	1
146	block3	40-C	55	1080	1341	2421	0	0
147	block3	40-H	60	720	1579	2299	1	0
148	block3	40-I	61	288	1274	1562	1	0
149	block3	40-D	56	696	1204	1900	0	0
150	block3	40-A	53	624	2435	3059	0	0
151	block3	40-B	54	912	1036	1948	0	0
152	block3	40-Q	69	1440	1614	3054	1	1
153	block3	40-N	66	480	2317	2797	0	0
154	block3	40-V	74	1056	697	1753	0	0
155	block3	40-C	55	1080	718	1798	1	1
156	block3	40-M	65	816	1424	2240	1	0
