Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
125	block3	40-J	62	1440	626	2066	1	1
126	block3	40-Y	77	1440	263	1703	1	0
127	block3	40-B	54	912	1019	1931	0	0
128	block3	40-D	56	696	1059	1755	0	0
129	block3	40-Z	78	1080	984	2064	0	0
130	block3	40-T	72	408	702	1110	1	0
131	block3	40-C	55	1080	1599	2679	1	1
132	block3	40-A	53	624	579	1203	0	0
133	block3	40-Q	69	1440	569	2009	1	1
134	block3	40-S	71	504	498	1002	1	0
135	block3	40-E	57	72	679	751	1	0
136	block3	40-J	62	1440	583	2023	0	0
137	block3	40-K	63	1032	791	1823	1	0
138	block3	40-F	58	888	562	1450	0	1
139	block3	40-C	55	1080	1572	2652	1	1
140	block3	40-B	54	912	648	1560	0	0
141	block3	40-W	75	1032	1581	2613	0	0
142	block3	40-O	67	1224	473	1697	1	0
143	block3	40-O	67	1224	305	1529	1	0
144	block3	40-E	57	72	810	882	1	0
145	block3	40-Y	77	1440	1119	2559	0	1
146	block3	40-V	74	1056	685	1741	0	0
147	block3	40-U	73	840	1047	1887	0	0
148	block3	40-R	70	696	1299	1995	1	0
149	block3	40-A	53	624	1337	1961	0	0
150	block3	40-U	73	840	1726	2566	1	1
151	block3	40-N	66	480	1392	1872	0	0
152	block3	40-Q	69	1440	556	1996	1	1
153	block3	40-P	68	1080	1239	2319	0	1
154	block3	40-G	59	888	1005	1893	0	0
155	block3	40-T	72	408	710	1118	1	0
156	block3	40-L	64	912	1305	2217	1	0
