Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
53	block2	30-E	31	72	1125	1197	1	0
54	block2	30-F	32	1032	2990	4022	2	1
55	block2	30-D	30	792	1192	1984	2	0
56	block2	30-Q	43	1680	1748	3428	1	0
57	block2	30-K	37	1200	752	1952	1	0
58	block2	30-T	46	480	914	1394	0	0
59	block2	30-L	38	1056	1566	2622	2	1
60	block2	30-A	27	744	749	1493	1	0
61	block2	30-R	44	792	964	1756	1	1
62	block2	30-C	29	1272	1745	3017	2	0
63	block2	30-K	37	1200	1040	2240	1	0
64	block2	30-Y	51	1680	2371	4051	1	0
65	block2	30-S	45	576	796	1372	3	0
66	block2	30-Y	51	1680	1188	2868	1	0
67	block2	30-M	39	960	626	1586	0	0
68	block2	30-B	28	1032	2343	3375	3	0
69	block2	30-I	35	312	728	1040	2	0
70	block2	30-E	31	72	684	756	1	0
71	block2	30-L	38	1056	2648	3704	3	0
72	block2	30-G	33	1032	1986	3018	0	1
73	block2	30-A	27	744	724	1468	1	0
74	block2	30-N	40	552	1162	1714	1	0
75	block2	30-V	48	1224	2016	3240	3	0
76	block2	30-P	42	1272	665	1937	1	1
77	block2	30-J	36	1680	387	2067	1	0
78	block2	30-O	41	1440	407	1847	0	0
79	block2	30-W	49	1200	663	1863	1	0
80	block2	30-V	48	1224	2031	3255	3	0
81	block2	30-Z	52	1272	1565	2837	2	0
82	block2	30-S	45	576	1035	1611	3	0
83	block2	30-M	39	960	895	1855	0	0
84	block2	30-W	49	1200	1029	2229	1	0
85	block2	30-J	36	1680	443	2123	1	0
86	block2	30-P	42	1272	1079	2351	1	1
87	block2	30-B	28	1032	2228	3260	3	0
88	block2	30-O	41	1440	567	2007	0	0
89	block2	30-H	34	816	1144	1960	4	0
90	block2	30-F	32	1032	2272	3304	3	0
91	block2	30-U	47	984	2112	3096	3	1
92	block2	30-X	50	1440	1910	3350	2	0
93	block2	30-Z	52	1272	2478	3750	2	0
94	block2	30-U	47	984	2058	3042	2	0
95	block2	30-I	35	312	837	1149	2	0
96	block2	30-X	50	1440	1715	3155	2	0
97	block2	30-Q	43	1680	1899	3579	1	0
98	block2	30-D	30	792	1646	2438	2	0
99	block2	30-H	34	816	3000	3816	NaN	1
100	block2	30-G	33	1032	979	2011	1	0
101	block2	30-T	46	480	1524	2004	0	0
102	block2	30-C	29	1272	1205	2477	2	0
103	block2	30-N	40	552	846	1398	1	0
104	block2	30-R	44	792	1520	2312	2	0
105	block3	40-M	65	816	1743	2559	0	0
106	block3	40-A	53	624	1595	2219	1	0
107	block3	40-T	72	408	1682	2090	1	1
108	block3	40-P	68	1080	2453	3533	2	0
109	block3	40-C	55	1080	797	1877	2	0
110	block3	40-O	67	1224	514	1738	0	0
111	block3	40-H	60	720	2840	3560	4	0
112	block3	40-I	61	288	773	1061	2	0
113	block3	40-K	63	1032	1253	2285	1	0
114	block3	40-Z	78	1080	2472	3552	2	0
115	block3	40-Y	77	1440	1912	3352	1	0
116	block3	40-S	71	504	2420	2924	3	0
117	block3	40-D	56	696	1387	2083	2	0
118	block3	40-C	55	1080	1441	2521	2	0
119	block3	40-H	60	720	1166	1886	4	0
120	block3	40-X	76	1248	2380	3628	2	0
121	block3	40-W	75	1032	1092	2124	1	0
122	block3	40-G	59	888	2111	2999	0	1
123	block3	40-V	74	1056	1497	2553	3	0
124	block3	40-R	70	696	2894	3590	2	0
125	block3	40-E	57	72	826	898	1	0
126	block3	40-M	65	816	660	1476	0	0
127	block3	40-Z	78	1080	1842	2922	2	0
128	block3	40-A	53	624	1829	2453	1	0
129	block3	40-D	56	696	1790	2486	2	0
130	block3	40-Q	69	1440	1665	3105	1	0
131	block3	40-X	76	1248	2036	3284	2	0
132	block3	40-L	64	912	2628	3540	3	0
133	block3	40-O	67	1224	448	1672	0	0
134	block3	40-W	75	1032	1768	2800	1	0
135	block3	40-J	62	1440	1800	3240	1	0
136	block3	40-N	66	480	1206	1686	1	0
137	block3	40-E	57	72	852	924	1	0
138	block3	40-F	58	888	1784	2672	3	0
139	block3	40-G	59	888	2419	3307	1	0
140	block3	40-K	63	1032	2006	3038	2	1
141	block3	40-I	61	288	943	1231	2	0
142	block3	40-J	62	1440	1619	3059	1	0
143	block3	40-B	54	912	2629	3541	3	0
144	block3	40-Y	77	1440	1819	3259	1	0
145	block3	40-L	64	912	2569	3481	3	0
146	block3	40-V	74	1056	1958	3014	3	0
147	block3	40-U	73	840	1659	2499	2	0
148	block3	40-S	71	504	1726	2230	3	0
149	block3	40-B	54	912	2100	3012	3	0
150	block3	40-F	58	888	3000	3888	NaN	1
151	block3	40-U	73	840	1225	2065	2	0
152	block3	40-Q	69	1440	2177	3617	1	0
153	block3	40-P	68	1080	2209	3289	2	0
154	block3	40-R	70	696	1608	2304	2	0
155	block3	40-T	72	408	1347	1755	0	0
156	block3	40-N	66	480	1272	1752	1	0
