Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
132	block3	40-L	64	912	2977	3889	2	1
133	block3	40-I	61	288	896	1184	2	0
134	block3	40-J	62	1440	2146	3586	1	0
135	block3	40-V	74	1056	987	2043	3	0
136	block3	40-M	65	816	951	1767	0	0
137	block3	40-O	67	1224	881	2105	0	0
138	block3	40-N	66	480	2089	2569	1	0
139	block3	40-P	68	1080	1729	2809	2	0
140	block3	40-K	63	1032	1188	2220	1	0
141	block3	40-S	71	504	1083	1587	3	0
142	block3	40-A	53	624	1011	1635	1	0
143	block3	40-G	59	888	997	1885	1	0
144	block3	40-Z	78	1080	1041	2121	2	0
145	block3	40-B	54	912	2218	3130	3	0
146	block3	40-Y	77	1440	2096	3536	1	0
147	block3	40-O	67	1224	1017	2241	0	0
148	block3	40-C	55	1080	968	2048	2	0
149	block3	40-R	70	696	1605	2301	2	0
150	block3	40-S	71	504	949	1453	3	0
151	block3	40-C	55	1080	836	1916	2	0
152	block3	40-D	56	696	1019	1715	2	0
153	block3	40-E	57	72	1190	1262	1	0
154	block3	40-D	56	696	1102	1798	2	0
155	block3	40-W	75	1032	1324	2356	1	0
156	block3	40-P	68	1080	1379	2459	2	0
