Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
98	block2	30-Y	51	1680	984	2664	1	0
99	block2	30-G	33	1032	2449	3481	0	0
100	block2	30-Z	52	1272	1379	2651	0	0
101	block2	30-D	30	792	3000	3792	NaN	1
102	block2	30-E	31	72	1196	1268	1	0
103	block2	30-J	36	1680	374	2054	0	0
104	block2	30-F	32	1032	1892	2924	1	0
105	block3	40-I	61	288	783	1071	1	0
106	block3	40-K	63	1032	1232	2264	1	0
107	block3	40-B	54	912	954	1866	0	0
108	block3	40-G	59	888	1724	2612	0	0
109	block3	40-F	58	888	2833	3721	1	0
110	block3	40-Q	69	1440	1987	3427	1	1
111	block3	40-Y	77	1440	609	2049	1	0
112	block3	40-O	67	1224	2452	3676	1	0
113	block3	40-S	71	504	1013	1517	1	0
114	block3	40-D	56	696	1085	1781	0	0
115	block3	40-Z	78	1080	2281	3361	0	0
116	block3	40-J	62	1440	1285	2725	0	0
117	block3	40-V	74	1056	533	1589	1	1
118	block3	40-X	76	1248	711	1959	1	0
119	block3	40-O	67	1224	357	1581	1	0
120	block3	40-I	61	288	581	869	0	1
121	block3	40-N	66	480	987	1467	0	0
122	block3	40-W	75	1032	1033	2065	0	0
123	block3	40-U	73	840	703	1543	1	1
124	block3	40-L	64	912	2913	3825	0	1
125	block3	40-G	59	888	2672	3560	0	0
126	block3	40-Q	69	1440	2765	4205	1	1
127	block3	40-P	68	1080	1512	2592	0	1
128	block3	40-U	73	840	339	1179	1	1
129	block3	40-E	57	72	704	776	1	0
130	block3	40-X	76	1248	1726	2974	1	0
131	block3	40-B	54	912	772	1684	0	0
132	block3	40-A	53	624	2372	2996	0	0
133	block3	40-C	55	1080	1865	2945	0	0
134	block3	40-M	65	816	2074	2890	1	0
135	block3	40-M	65	816	2342	3158	1	0
136	block3	40-S	71	504	3000	3504	NaN	1
137	block3	40-H	60	720	679	1399	1	0
138	block3	40-R	70	696	2210	2906	1	0
139	block3	40-Y	77	1440	1428	2868	1	0
140	block3	40-J	62	1440	1306	2746	0	0
141	block3	40-R	70	696	1489	2185	1	0
142	block3	40-P	68	1080	3000	4080	NaN	1
143	block3	40-E	57	72	796	868	1	0
144	block3	40-Z	78	1080	2454	3534	0	0
145	block3	40-K	63	1032	1247	2279	1	0
146	block3	40-A	53	624	929	1553	0	0
147	block3	40-N	66	480	752	1232	0	0
148	block3	40-V	74	1056	1626	2682	0	0
149	block3	40-T	72	408	555	963	1	0
150	block3	40-T	72	408	533	941	1	0
151	block3	40-H	60	720	545	1265	1	0
152	block3	40-D	56	696	1794	2490	0	0
153	block3	40-W	75	1032	1591	2623	0	0
154	block3	40-C	55	1080	2491	3571	0	0
155	block3	40-L	64	912	936	1848	1	0
156	block3	40-F	58	888	2161	3049	0	1
